ID,start,mnr,answer,timestamp
812,2012-02-17 09:54:00,17,1,2012-02-17 09:58:28
812,2012-02-17 09:54:00,18,3,2012-02-17 09:58:42
812,2012-02-17 09:54:00,19,3,2012-02-17 09:59:46
812,2012-02-17 09:54:00,20,2,2012-02-17 09:59:59
812,2012-02-17 09:54:00,21,5,2012-02-17 10:00:29
812,2012-02-17 09:54:00,22,2,2012-02-17 10:01:17
812,2012-02-17 09:54:00,23,5,2012-02-17 10:01:58
812,2012-02-17 09:54:00,24,4,2012-02-17 10:02:31
812,2012-02-17 09:54:00,25,4,2012-02-17 10:03:20
812,2012-02-17 09:54:00,26,2,2012-02-17 10:03:53
812,2012-02-17 09:54:00,27,1,2012-02-17 10:04:39
812,2012-02-17 09:54:00,28,3,2012-02-17 10:05:05
813,2012-02-17 09:54:00,1,5,2012-02-17 09:54:30
813,2012-02-17 09:54:00,2,4,2012-02-17 09:54:44
813,2012-02-17 09:54:00,3,3,2012-02-17 09:54:53
813,2012-02-17 09:54:00,4,2,2012-02-17 09:55:03
813,2012-02-17 09:54:00,5,1,2012-02-17 09:55:11
813,2012-02-17 09:54:00,6,5,2012-02-17 09:55:19
813,2012-02-17 09:54:00,7,2,2012-02-17 09:55:28
813,2012-02-17 09:54:00,8,3,2012-02-17 09:55:35
813,2012-02-17 09:54:00,9,5,2012-02-17 09:55:52
813,2012-02-17 09:54:00,10,5,2012-02-17 09:56:05
813,2012-02-17 09:54:00,11,4,2012-02-17 09:56:20
813,2012-02-17 09:54:00,12,3,2012-02-17 09:56:28
813,2012-02-17 09:54:00,13,4,2012-02-17 09:56:53
813,2012-02-17 09:54:00,14,5,2012-02-17 09:57:50
813,2012-02-17 09:54:00,15,2,2012-02-17 09:58:12
813,2012-02-17 09:54:00,16,5,2012-02-17 09:58:41
813,2012-02-17 09:54:00,17,5,2012-02-17 09:59:32
813,2012-02-17 09:54:00,18,3,2012-02-17 09:59:58
813,2012-02-17 09:54:00,19,5,2012-02-17 10:00:36
813,2012-02-17 09:54:00,20,2,2012-02-17 10:01:05
813,2012-02-17 09:54:00,21,4,2012-02-17 10:02:08
813,2012-02-17 09:54:00,22,5,2012-02-17 10:02:31
813,2012-02-17 09:54:00,23,2,2012-02-17 10:02:51
813,2012-02-17 09:54:00,24,1,2012-02-17 10:03:26
813,2012-02-17 09:54:00,25,4,2012-02-17 10:03:54
813,2012-02-17 09:54:00,26,5,2012-02-17 10:04:46
813,2012-02-17 09:54:00,27,1,2012-02-17 10:05:01
813,2012-02-17 09:54:00,28,1,2012-02-17 10:05:16
814,2012-02-17 09:54:00,1,5,2012-02-17 09:54:31
814,2012-02-17 09:54:00,2,4,2012-02-17 09:54:56
814,2012-02-17 09:54:00,3,2,2012-02-17 09:55:10
814,2012-02-17 09:54:00,4,4,2012-02-17 09:55:23
814,2012-02-17 09:54:00,5,1,2012-02-17 09:55:34
814,2012-02-17 09:54:00,6,5,2012-02-17 09:55:40
814,2012-02-17 09:54:00,7,4,2012-02-17 09:55:49
814,2012-02-17 09:54:00,8,3,2012-02-17 09:56:06
814,2012-02-17 09:54:00,9,5,2012-02-17 09:56:30
814,2012-02-17 09:54:00,10,1,2012-02-17 09:56:38
814,2012-02-17 09:54:00,11,4,2012-02-17 09:56:53
814,2012-02-17 09:54:00,12,3,2012-02-17 09:57:04
814,2012-02-17 09:54:00,13,4,2012-02-17 09:57:14
814,2012-02-17 09:54:00,14,1,2012-02-17 09:57:53
814,2012-02-17 09:54:00,15,2,2012-02-17 09:58:14
814,2012-02-17 09:54:00,16,3,2012-02-17 09:58:50
814,2012-02-17 09:54:00,17,5,2012-02-17 09:59:15
814,2012-02-17 09:54:00,18,4,2012-02-17 09:59:23
814,2012-02-17 09:54:00,19,2,2012-02-17 10:00:12
814,2012-02-17 09:54:00,20,3,2012-02-17 10:01:35
814,2012-02-17 09:54:00,21,4,2012-02-17 10:02:19
814,2012-02-17 09:54:00,22,2,2012-02-17 10:02:45
814,2012-02-17 09:54:00,23,5,2012-02-17 10:03:04
814,2012-02-17 09:54:00,24,1,2012-02-17 10:03:47
814,2012-02-17 09:54:00,25,4,2012-02-17 10:04:04
814,2012-02-17 09:54:00,26,1,2012-02-17 10:04:28
814,2012-02-17 09:54:00,27,3,2012-02-17 10:04:53
814,2012-02-17 09:54:00,28,4,2012-02-17 10:05:07
815,2012-02-17 09:54:00,1,5,2012-02-17 09:54:37
815,2012-02-17 09:54:00,2,4,2012-02-17 09:54:52
815,2012-02-17 09:54:00,3,3,2012-02-17 09:55:06
815,2012-02-17 09:54:00,4,2,2012-02-17 09:55:18
815,2012-02-17 09:54:00,5,1,2012-02-17 09:55:28
815,2012-02-17 09:54:00,6,5,2012-02-17 09:55:39
815,2012-02-17 09:54:00,7,2,2012-02-17 09:55:52
815,2012-02-17 09:54:00,8,3,2012-02-17 09:56:04
815,2012-02-17 09:54:00,9,4,2012-02-17 09:56:52
815,2012-02-17 09:54:00,10,3,2012-02-17 09:57:10
815,2012-02-17 09:54:00,11,5,2012-02-17 09:57:32
815,2012-02-17 09:54:00,12,1,2012-02-17 09:57:54
815,2012-02-17 09:54:00,13,4,2012-02-17 09:58:13
815,2012-02-17 09:54:00,14,1,2012-02-17 09:59:24
815,2012-02-17 09:54:00,15,2,2012-02-17 09:59:46
815,2012-02-17 09:54:00,16,3,2012-02-17 10:00:29
815,2012-02-17 09:54:00,17,3,2012-02-17 10:01:46
815,2012-02-17 09:54:00,18,4,2012-02-17 10:02:19
815,2012-02-17 09:54:00,19,2,2012-02-17 10:02:48
815,2012-02-17 09:54:00,20,5,2012-02-17 10:04:26
815,2012-02-17 09:54:00,21,1,2012-02-17 10:05:21
815,2012-02-17 09:54:00,22,5,2012-02-17 10:06:12
815,2012-02-17 09:54:00,23,3,2012-02-17 10:06:48
816,2012-02-17 09:54:00,1,5,2012-02-17 09:56:58
816,2012-02-17 09:54:00,2,4,2012-02-17 09:58:05
816,2012-02-17 09:54:00,3,2,2012-02-17 09:59:54
816,2012-02-17 09:54:00,4,2,2012-02-17 10:00:35
816,2012-02-17 09:54:00,5,4,2012-02-17 10:00:59
816,2012-02-17 09:54:00,6,5,2012-02-17 10:01:29
816,2012-02-17 09:54:00,7,4,2012-02-17 10:01:56
816,2012-02-17 09:54:00,8,3,2012-02-17 10:02:17
816,2012-02-17 09:54:00,9,4,2012-02-17 10:02:37
816,2012-02-17 09:54:00,10,5,2012-02-17 10:03:05
816,2012-02-17 09:54:00,11,1,2012-02-17 10:03:39
816,2012-02-17 09:54:00,12,5,2012-02-17 10:05:17
816,2012-02-17 09:54:00,13,5,2012-02-17 10:05:53
816,2012-02-17 09:54:00,14,1,2012-02-17 10:06:24
817,2012-02-17 09:54:00,1,5,2012-02-17 09:56:50
817,2012-02-17 09:54:00,2,4,2012-02-17 09:57:05
817,2012-02-17 09:54:00,3,3,2012-02-17 09:57:29
817,2012-02-17 09:54:00,4,2,2012-02-17 09:57:45
817,2012-02-17 09:54:00,5,1,2012-02-17 09:58:04
817,2012-02-17 09:54:00,6,5,2012-02-17 09:58:19
817,2012-02-17 09:54:00,7,4,2012-02-17 09:58:43
817,2012-02-17 09:54:00,8,1,2012-02-17 09:58:58
817,2012-02-17 09:54:00,9,3,2012-02-17 09:59:24
817,2012-02-17 09:54:00,10,1,2012-02-17 09:59:57
817,2012-02-17 09:54:00,11,4,2012-02-17 10:00:53
817,2012-02-17 09:54:00,12,1,2012-02-17 10:01:55
817,2012-02-17 09:54:00,13,5,2012-02-17 10:02:51
817,2012-02-17 09:54:00,14,1,2012-02-17 10:04:02
817,2012-02-17 09:54:00,15,2,2012-02-17 10:04:42
817,2012-02-17 09:54:00,16,3,2012-02-17 10:05:45
818,2012-02-17 09:54:00,1,5,2012-02-17 09:57:31
818,2012-02-17 09:54:00,2,4,2012-02-17 09:57:50
818,2012-02-17 09:54:00,3,3,2012-02-17 09:58:18
818,2012-02-17 09:54:00,4,2,2012-02-17 09:58:34
818,2012-02-17 09:54:00,5,1,2012-02-17 09:58:51
818,2012-02-17 09:54:00,6,5,2012-02-17 09:59:05
818,2012-02-17 09:54:00,7,4,2012-02-17 09:59:33
818,2012-02-17 09:54:00,8,3,2012-02-17 09:59:50
818,2012-02-17 09:54:00,9,5,2012-02-17 10:00:29
818,2012-02-17 09:54:00,10,1,2012-02-17 10:01:19
818,2012-02-17 09:54:00,11,1,2012-02-17 10:02:31
818,2012-02-17 09:54:00,12,3,2012-02-17 10:03:51
818,2012-02-17 09:54:00,13,5,2012-02-17 10:04:35
818,2012-02-17 09:54:00,14,5,2012-02-17 10:05:35
818,2012-02-17 09:54:00,15,2,2012-02-17 10:06:02
818,2012-02-17 09:54:00,16,3,2012-02-17 10:06:40
819,2012-02-17 09:54:00,1,5,2012-02-17 09:55:02
819,2012-02-17 09:54:00,2,4,2012-02-17 09:55:15
819,2012-02-17 09:54:00,3,3,2012-02-17 09:55:22
819,2012-02-17 09:54:00,4,2,2012-02-17 09:55:32
819,2012-02-17 09:54:00,5,1,2012-02-17 09:55:40
819,2012-02-17 09:54:00,6,5,2012-02-17 09:55:57
819,2012-02-17 09:54:00,7,4,2012-02-17 09:56:13
819,2012-02-17 09:54:00,8,3,2012-02-17 09:56:28
819,2012-02-17 09:54:00,9,5,2012-02-17 09:56:46
819,2012-02-17 09:54:00,10,1,2012-02-17 09:56:55
819,2012-02-17 09:54:00,11,4,2012-02-17 09:57:12
819,2012-02-17 09:54:00,12,1,2012-02-17 09:57:34
819,2012-02-17 09:54:00,13,5,2012-02-17 09:57:52
819,2012-02-17 09:54:00,14,5,2012-02-17 09:58:48
819,2012-02-17 09:54:00,15,2,2012-02-17 09:59:13
819,2012-02-17 09:54:00,16,1,2012-02-17 09:59:52
819,2012-02-17 09:54:00,17,5,2012-02-17 10:00:27
819,2012-02-17 09:54:00,18,3,2012-02-17 10:00:37
819,2012-02-17 09:54:00,19,2,2012-02-17 10:00:54
819,2012-02-17 09:54:00,20,2,2012-02-17 10:02:00
819,2012-02-17 09:54:00,21,4,2012-02-17 10:03:01
819,2012-02-17 09:54:00,22,2,2012-02-17 10:03:55
819,2012-02-17 09:54:00,23,5,2012-02-17 10:04:45
819,2012-02-17 09:54:00,24,1,2012-02-17 10:05:24
819,2012-02-17 09:54:00,25,5,2012-02-17 10:05:44
819,2012-02-17 09:54:00,26,2,2012-02-17 10:06:15
819,2012-02-17 09:54:00,27,3,2012-02-17 10:06:37
820,2012-02-17 09:54:00,1,5,2012-02-17 09:54:48
820,2012-02-17 09:54:00,2,4,2012-02-17 09:54:59
820,2012-02-17 09:54:00,3,3,2012-02-17 09:55:07
820,2012-02-17 09:54:00,4,2,2012-02-17 09:55:13
820,2012-02-17 09:54:00,5,1,2012-02-17 09:55:23
820,2012-02-17 09:54:00,6,5,2012-02-17 09:55:31
820,2012-02-17 09:54:00,7,4,2012-02-17 09:55:36
820,2012-02-17 09:54:00,8,3,2012-02-17 09:55:42
820,2012-02-17 09:54:00,9,5,2012-02-17 09:55:51
820,2012-02-17 09:54:00,10,1,2012-02-17 09:55:58
820,2012-02-17 09:54:00,11,4,2012-02-17 09:56:08
820,2012-02-17 09:54:00,12,2,2012-02-17 09:56:22
820,2012-02-17 09:54:00,13,5,2012-02-17 09:56:35
820,2012-02-17 09:54:00,14,1,2012-02-17 09:56:49
820,2012-02-17 09:54:00,15,2,2012-02-17 09:57:00
820,2012-02-17 09:54:00,16,3,2012-02-17 09:57:19
820,2012-02-17 09:54:00,17,5,2012-02-17 09:58:00
820,2012-02-17 09:54:00,18,3,2012-02-17 09:58:09
820,2012-02-17 09:54:00,19,3,2012-02-17 09:58:21
820,2012-02-17 09:54:00,20,1,2012-02-17 09:59:09
820,2012-02-17 09:54:00,21,4,2012-02-17 09:59:24
820,2012-02-17 09:54:00,22,5,2012-02-17 09:59:50
820,2012-02-17 09:54:00,23,4,2012-02-17 10:00:09
820,2012-02-17 09:54:00,24,4,2012-02-17 10:00:25
820,2012-02-17 09:54:00,25,1,2012-02-17 10:00:35
820,2012-02-17 09:54:00,26,5,2012-02-17 10:00:59
820,2012-02-17 09:54:00,27,4,2012-02-17 10:01:20
820,2012-02-17 09:54:00,28,4,2012-02-17 10:02:05
821,2012-02-17 09:54:00,1,5,2012-02-17 09:55:33
821,2012-02-17 09:54:00,2,4,2012-02-17 09:56:03
821,2012-02-17 09:54:00,3,3,2012-02-17 09:56:19
821,2012-02-17 09:54:00,4,2,2012-02-17 09:57:24
821,2012-02-17 09:54:00,5,1,2012-02-17 09:57:55
821,2012-02-17 09:54:00,6,5,2012-02-17 09:58:28
821,2012-02-17 09:54:00,7,4,2012-02-17 09:58:47
821,2012-02-17 09:54:00,8,3,2012-02-17 09:59:06
821,2012-02-17 09:54:00,9,5,2012-02-17 10:00:10
821,2012-02-17 09:54:00,10,3,2012-02-17 10:01:43
821,2012-02-17 09:54:00,11,4,2012-02-17 10:02:38
821,2012-02-17 09:54:00,12,1,2012-02-17 10:03:06
821,2012-02-17 09:54:00,13,3,2012-02-17 10:03:32
821,2012-02-17 09:54:00,14,1,2012-02-17 10:03:54
821,2012-02-17 09:54:00,15,2,2012-02-17 10:04:29
821,2012-02-17 09:54:00,16,3,2012-02-17 10:04:51
821,2012-02-17 09:54:00,17,5,2012-02-17 10:05:51
821,2012-02-17 09:54:00,18,3,2012-02-17 10:06:24
822,2012-02-17 09:54:00,1,5,2012-02-17 09:56:56
822,2012-02-17 09:54:00,2,4,2012-02-17 09:58:56
822,2012-02-17 09:54:00,3,4,2012-02-17 09:59:22
822,2012-02-17 09:54:00,4,2,2012-02-17 10:00:34
822,2012-02-17 09:54:00,5,1,2012-02-17 10:00:59
822,2012-02-17 09:54:00,6,5,2012-02-17 10:01:26
822,2012-02-17 09:54:00,7,4,2012-02-17 10:01:35
822,2012-02-17 09:54:00,8,3,2012-02-17 10:02:02
822,2012-02-17 09:54:00,9,4,2012-02-17 10:02:33
822,2012-02-17 09:54:00,10,1,2012-02-17 10:02:49
822,2012-02-17 09:54:00,11,4,2012-02-17 10:04:25
822,2012-02-17 09:54:00,12,1,2012-02-17 10:05:39
823,2012-02-17 09:54:00,1,5,2012-02-17 09:56:49
823,2012-02-17 09:54:00,2,4,2012-02-17 09:57:31
823,2012-02-17 09:54:00,3,3,2012-02-17 09:58:07
823,2012-02-17 09:54:00,4,2,2012-02-17 09:58:32
823,2012-02-17 09:54:00,5,1,2012-02-17 09:59:11
823,2012-02-17 09:54:00,6,5,2012-02-17 09:59:34
823,2012-02-17 09:54:00,7,4,2012-02-17 09:59:55
823,2012-02-17 09:54:00,8,3,2012-02-17 10:00:19
823,2012-02-17 09:54:00,9,4,2012-02-17 10:00:53
823,2012-02-17 09:54:00,10,1,2012-02-17 10:01:28
823,2012-02-17 09:54:00,11,4,2012-02-17 10:02:05
823,2012-02-17 09:54:00,12,1,2012-02-17 10:03:06
823,2012-02-17 09:54:00,13,5,2012-02-17 10:03:46
823,2012-02-17 09:54:00,14,1,2012-02-17 10:05:24
823,2012-02-17 09:54:00,15,2,2012-02-17 10:06:23
824,2012-02-17 09:54:00,1,5,2012-02-17 09:54:21
824,2012-02-17 09:54:00,2,4,2012-02-17 09:54:45
824,2012-02-17 09:54:00,3,4,2012-02-17 09:55:07
824,2012-02-17 09:54:00,4,2,2012-02-17 09:55:25
824,2012-02-17 09:54:00,5,1,2012-02-17 09:55:41
824,2012-02-17 09:54:00,6,5,2012-02-17 09:56:03
824,2012-02-17 09:54:00,7,4,2012-02-17 09:56:51
824,2012-02-17 09:54:00,8,3,2012-02-17 09:57:22
824,2012-02-17 09:54:00,9,5,2012-02-17 09:57:47
824,2012-02-17 09:54:00,10,1,2012-02-17 09:58:08
824,2012-02-17 09:54:00,11,4,2012-02-17 09:58:42
824,2012-02-17 09:54:00,12,4,2012-02-17 09:59:07
824,2012-02-17 09:54:00,13,5,2012-02-17 09:59:55
824,2012-02-17 09:54:00,14,1,2012-02-17 10:00:41
824,2012-02-17 09:54:00,15,2,2012-02-17 10:00:51
824,2012-02-17 09:54:00,16,3,2012-02-17 10:01:21
824,2012-02-17 09:54:00,17,5,2012-02-17 10:01:50
824,2012-02-17 09:54:00,18,3,2012-02-17 10:02:02
824,2012-02-17 09:54:00,19,2,2012-02-17 10:02:48
824,2012-02-17 09:54:00,20,2,2012-02-17 10:03:07
824,2012-02-17 09:54:00,21,3,2012-02-17 10:03:56
824,2012-02-17 09:54:00,22,5,2012-02-17 10:04:22
824,2012-02-17 09:54:00,23,4,2012-02-17 10:04:47
824,2012-02-17 09:54:00,24,1,2012-02-17 10:05:29
824,2012-02-17 09:54:00,25,4,2012-02-17 10:06:02
824,2012-02-17 09:54:00,26,2,2012-02-17 10:06:33
825,2012-02-17 09:54:00,1,4,2012-02-17 09:55:49
825,2012-02-17 09:54:00,2,5,2012-02-17 09:56:12
825,2012-02-17 09:54:00,3,3,2012-02-17 09:57:12
825,2012-02-17 09:54:00,4,2,2012-02-17 09:57:19
825,2012-02-17 09:54:00,5,1,2012-02-17 09:57:25
825,2012-02-17 09:54:00,6,5,2012-02-17 09:57:33
825,2012-02-17 09:54:00,7,4,2012-02-17 09:57:43
825,2012-02-17 09:54:00,8,3,2012-02-17 09:57:50
825,2012-02-17 09:54:00,9,5,2012-02-17 09:58:00
825,2012-02-17 09:54:00,10,1,2012-02-17 09:58:11
825,2012-02-17 09:54:00,11,4,2012-02-17 09:58:23
825,2012-02-17 09:54:00,12,2,2012-02-17 09:58:37
825,2012-02-17 09:54:00,13,5,2012-02-17 09:58:48
825,2012-02-17 09:54:00,14,1,2012-02-17 09:59:09
825,2012-02-17 09:54:00,15,5,2012-02-17 09:59:20
825,2012-02-17 09:54:00,16,3,2012-02-17 09:59:47
825,2012-02-17 09:54:00,17,5,2012-02-17 10:00:18
825,2012-02-17 09:54:00,18,4,2012-02-17 10:00:28
825,2012-02-17 09:54:00,19,5,2012-02-17 10:00:50
825,2012-02-17 09:54:00,20,1,2012-02-17 10:01:33
825,2012-02-17 09:54:00,21,4,2012-02-17 10:02:27
825,2012-02-17 09:54:00,22,2,2012-02-17 10:02:54
825,2012-02-17 09:54:00,23,3,2012-02-17 10:04:00
825,2012-02-17 09:54:00,24,5,2012-02-17 10:04:29
825,2012-02-17 09:54:00,25,4,2012-02-17 10:05:22
825,2012-02-17 09:54:00,26,5,2012-02-17 10:05:44
825,2012-02-17 09:54:00,27,4,2012-02-17 10:06:08
826,2012-02-17 09:54:00,1,5,2012-02-17 09:56:06
826,2012-02-17 09:54:00,2,4,2012-02-17 09:56:24
826,2012-02-17 09:54:00,3,3,2012-02-17 09:57:16
826,2012-02-17 09:54:00,4,4,2012-02-17 09:57:32
826,2012-02-17 09:54:00,5,5,2012-02-17 09:57:51
826,2012-02-17 09:54:00,6,3,2012-02-17 09:58:12
826,2012-02-17 09:54:00,7,4,2012-02-17 09:58:22
826,2012-02-17 09:54:00,8,3,2012-02-17 09:58:36
826,2012-02-17 09:54:00,9,5,2012-02-17 09:58:51
826,2012-02-17 09:54:00,10,5,2012-02-17 09:59:15
826,2012-02-17 09:54:00,11,4,2012-02-17 09:59:28
826,2012-02-17 09:54:00,12,1,2012-02-17 09:59:46
826,2012-02-17 09:54:00,13,4,2012-02-17 10:00:08
826,2012-02-17 09:54:00,14,1,2012-02-17 10:01:01
826,2012-02-17 09:54:00,15,2,2012-02-17 10:01:17
826,2012-02-17 09:54:00,16,3,2012-02-17 10:01:54
826,2012-02-17 09:54:00,17,5,2012-02-17 10:02:24
826,2012-02-17 09:54:00,18,4,2012-02-17 10:02:45
826,2012-02-17 09:54:00,19,3,2012-02-17 10:03:00
826,2012-02-17 09:54:00,20,2,2012-02-17 10:03:42
826,2012-02-17 09:54:00,21,4,2012-02-17 10:04:15
826,2012-02-17 09:54:00,22,4,2012-02-17 10:05:09
826,2012-02-17 09:54:00,23,5,2012-02-17 10:05:31
826,2012-02-17 09:54:00,24,4,2012-02-17 10:06:22
826,2012-02-17 09:54:00,25,1,2012-02-17 10:06:56
827,2012-02-17 09:54:00,1,5,2012-02-17 09:54:40
827,2012-02-17 09:54:00,2,4,2012-02-17 09:54:54
827,2012-02-17 09:54:00,3,3,2012-02-17 09:55:15
827,2012-02-17 09:54:00,4,2,2012-02-17 09:55:32
827,2012-02-17 09:54:00,5,1,2012-02-17 09:55:48
827,2012-02-17 09:54:00,6,5,2012-02-17 09:56:06
827,2012-02-17 09:54:00,7,4,2012-02-17 09:56:23
827,2012-02-17 09:54:00,8,3,2012-02-17 09:56:37
827,2012-02-17 09:54:00,9,5,2012-02-17 09:57:00
827,2012-02-17 09:54:00,10,1,2012-02-17 09:57:31
827,2012-02-17 09:54:00,11,4,2012-02-17 09:58:01
827,2012-02-17 09:54:00,12,1,2012-02-17 09:58:47
827,2012-02-17 09:54:00,13,5,2012-02-17 09:59:12
827,2012-02-17 09:54:00,14,1,2012-02-17 10:00:06
827,2012-02-17 09:54:00,15,2,2012-02-17 10:00:39
827,2012-02-17 09:54:00,16,5,2012-02-17 10:01:22
827,2012-02-17 09:54:00,17,5,2012-02-17 10:02:38
827,2012-02-17 09:54:00,18,3,2012-02-17 10:03:00
827,2012-02-17 09:54:00,19,4,2012-02-17 10:03:59
827,2012-02-17 09:54:00,20,3,2012-02-17 10:04:49
827,2012-02-17 09:54:00,21,4,2012-02-17 10:05:33
827,2012-02-17 09:54:00,22,2,2012-02-17 10:06:31
828,2012-02-17 09:54:00,1,5,2012-02-17 09:55:52
828,2012-02-17 09:54:00,2,1,2012-02-17 09:56:14
828,2012-02-17 09:54:00,3,3,2012-02-17 09:56:22
828,2012-02-17 09:54:00,4,3,2012-02-17 09:56:30
828,2012-02-17 09:54:00,5,1,2012-02-17 09:56:38
828,2012-02-17 09:54:00,6,5,2012-02-17 09:56:47
828,2012-02-17 09:54:00,7,4,2012-02-17 09:56:55
828,2012-02-17 09:54:00,8,3,2012-02-17 09:57:05
828,2012-02-17 09:54:00,9,5,2012-02-17 09:57:20
828,2012-02-17 09:54:00,10,1,2012-02-17 09:57:34
828,2012-02-17 09:54:00,11,4,2012-02-17 09:57:42
828,2012-02-17 09:54:00,12,2,2012-02-17 09:58:01
828,2012-02-17 09:54:00,13,2,2012-02-17 09:58:09
828,2012-02-17 09:54:00,14,5,2012-02-17 09:58:54
828,2012-02-17 09:54:00,15,4,2012-02-17 09:59:50
828,2012-02-17 09:54:00,16,4,2012-02-17 10:00:06
828,2012-02-17 09:54:00,17,1,2012-02-17 10:00:30
828,2012-02-17 09:54:00,18,4,2012-02-17 10:00:41
828,2012-02-17 09:54:00,19,3,2012-02-17 10:01:12
828,2012-02-17 09:54:00,20,2,2012-02-17 10:01:27
828,2012-02-17 09:54:00,21,2,2012-02-17 10:01:49
828,2012-02-17 09:54:00,22,3,2012-02-17 10:02:16
828,2012-02-17 09:54:00,23,5,2012-02-17 10:02:28
828,2012-02-17 09:54:00,24,1,2012-02-17 10:02:42
828,2012-02-17 09:54:00,25,1,2012-02-17 10:02:50
828,2012-02-17 09:54:00,26,1,2012-02-17 10:02:58
828,2012-02-17 09:54:00,27,4,2012-02-17 10:03:11
828,2012-02-17 09:54:00,28,2,2012-02-17 10:03:25
829,2012-02-17 09:54:00,1,5,2012-02-17 09:55:01
829,2012-02-17 09:54:00,2,4,2012-02-17 09:55:40
829,2012-02-17 09:54:00,3,3,2012-02-17 09:56:19
829,2012-02-17 09:54:00,4,2,2012-02-17 09:56:44
829,2012-02-17 09:54:00,5,1,2012-02-17 09:57:09
829,2012-02-17 09:54:00,6,5,2012-02-17 09:57:22
829,2012-02-17 09:54:00,7,4,2012-02-17 09:57:33
829,2012-02-17 09:54:00,8,3,2012-02-17 09:57:46
829,2012-02-17 09:54:00,9,5,2012-02-17 09:57:57
829,2012-02-17 09:54:00,10,1,2012-02-17 09:58:09
829,2012-02-17 09:54:00,11,4,2012-02-17 09:58:29
829,2012-02-17 09:54:00,12,1,2012-02-17 09:58:53
829,2012-02-17 09:54:00,13,5,2012-02-17 09:59:07
829,2012-02-17 09:54:00,14,1,2012-02-17 09:59:48
829,2012-02-17 09:54:00,15,2,2012-02-17 10:00:05
829,2012-02-17 09:54:00,16,3,2012-02-17 10:00:35
829,2012-02-17 09:54:00,17,5,2012-02-17 10:01:26
829,2012-02-17 09:54:00,18,3,2012-02-17 10:01:47
829,2012-02-17 09:54:00,19,2,2012-02-17 10:02:17
829,2012-02-17 09:54:00,20,3,2012-02-17 10:02:57
829,2012-02-17 09:54:00,21,4,2012-02-17 10:03:33
829,2012-02-17 09:54:00,22,2,2012-02-17 10:04:22
829,2012-02-17 09:54:00,23,1,2012-02-17 10:04:32
829,2012-02-17 09:54:00,24,1,2012-02-17 10:05:07
829,2012-02-17 09:54:00,25,4,2012-02-17 10:05:27
829,2012-02-17 09:54:00,26,5,2012-02-17 10:06:00
829,2012-02-17 09:54:00,27,5,2012-02-17 10:06:34
829,2012-02-17 09:54:00,28,2,2012-02-17 10:06:49
830,2012-02-17 09:54:00,1,5,2012-02-17 09:54:52
830,2012-02-17 09:54:00,2,4,2012-02-17 09:55:11
830,2012-02-17 09:54:00,3,3,2012-02-17 09:55:30
830,2012-02-17 09:54:00,4,2,2012-02-17 09:55:46
830,2012-02-17 09:54:00,5,1,2012-02-17 09:56:01
830,2012-02-17 09:54:00,6,5,2012-02-17 09:56:12
830,2012-02-17 09:54:00,7,2,2012-02-17 09:56:44
830,2012-02-17 09:54:00,8,3,2012-02-17 09:57:02
830,2012-02-17 09:54:00,9,5,2012-02-17 09:57:46
830,2012-02-17 09:54:00,10,1,2012-02-17 09:58:39
830,2012-02-17 09:54:00,11,4,2012-02-17 09:59:34
830,2012-02-17 09:54:00,12,1,2012-02-17 10:00:27
830,2012-02-17 09:54:00,13,1,2012-02-17 10:01:01
830,2012-02-17 09:54:00,14,1,2012-02-17 10:02:26
830,2012-02-17 09:54:00,15,2,2012-02-17 10:03:10
830,2012-02-17 09:54:00,16,3,2012-02-17 10:03:35
830,2012-02-17 09:54:00,17,3,2012-02-17 10:04:16
830,2012-02-17 09:54:00,18,3,2012-02-17 10:05:15
830,2012-02-17 09:54:00,19,2,2012-02-17 10:06:20
601,2012-02-16 11:12:43,1,5,2012-02-16 11:12:57
601,2012-02-16 11:12:43,2,4,2012-02-16 11:13:05
601,2012-02-16 11:12:43,3,3,2012-02-16 11:13:12
601,2012-02-16 11:12:43,4,2,2012-02-16 11:13:20
601,2012-02-16 11:12:43,5,1,2012-02-16 11:13:25
601,2012-02-16 11:12:43,6,5,2012-02-16 11:13:36
601,2012-02-16 11:12:43,7,4,2012-02-16 11:13:42
601,2012-02-16 11:12:43,8,3,2012-02-16 11:13:47
601,2012-02-16 11:12:43,9,5,2012-02-16 11:13:58
601,2012-02-16 11:12:43,10,1,2012-02-16 11:14:10
601,2012-02-16 11:12:43,11,4,2012-02-16 11:14:30
601,2012-02-16 11:12:43,12,1,2012-02-16 11:14:52
601,2012-02-16 11:12:43,13,5,2012-02-16 11:15:01
601,2012-02-16 11:12:43,14,1,2012-02-16 11:16:10
601,2012-02-16 11:12:43,15,2,2012-02-16 11:16:27
601,2012-02-16 11:12:43,16,3,2012-02-16 11:17:00
601,2012-02-16 11:12:43,17,5,2012-02-16 11:18:19
601,2012-02-16 11:12:43,18,4,2012-02-16 11:19:11
601,2012-02-16 11:12:43,19,2,2012-02-16 11:19:58
601,2012-02-16 11:12:43,20,1,2012-02-16 11:22:08
601,2012-02-16 11:12:43,21,2,2012-02-16 11:23:09
601,2012-02-16 11:12:43,22,2,2012-02-16 11:24:29
601,2012-02-16 11:12:43,23,4,2012-02-16 11:25:29
602,2012-02-16 11:12:43,1,5,2012-02-16 11:12:56
